profile id,#friends,#following,#community,age,#postshared,#urlshared,#photos/videos,fpurls,fpphotos/videos,avgcomment/post,likes/post,tags/post,#tags/post,Label
223,1256,1260,69.0,1302.0,1196.0,27.0,1156.0,"2,26E+12","9,67E+13",258.0,741.0,37.0,16.0,0.0
224,1325,1452,48.0,1450.0,1296.0,28.0,1256.0,"2,16E+13","9,69E+13",236.0,745.0,35.0,14.0,0.0
225,1489,1500,31.0,1398.0,1325.0,29.0,1395.0,"2,19E+12","1,05E+13",325.0,852.0,36.0,15.0,0.0
226,652,752,28.0,640.0,559.0,25.0,540.0,"4,47E+13","9,66E+13",256.0,236.0,35.0,16.0,0.0
227,785,852,36.0,750.0,685.0,28.0,650.0,"4,09E+13","9,49E+13",321.0,654.0,25.0,17.0,0.0
228,852,785,25.0,760.0,690.0,29.0,660.0,"4,20E+13","9,57E+13",654.0,123.0,23.0,18.0,0.0
229,987,654,25.0,856.0,789.0,30.0,741.0,"3,80E+13","9,39E+13",852.0,963.0,25.0,19.0,0.0
230,1012,998,26.0,963.0,987.0,21.0,852.0,"2,13E+13","8,63E+13",654.0,395.0,26.0,18.0,0.0
231,1102,1025,27.0,996.0,985.0,45.0,978.0,"4,57E+13","9,93E+13",741.0,756.0,25.0,8.0,0.0
232,1421,1325,36.0,1232.0,1254.0,46.0,1125.0,"3,67E+13","8,97E+13",852.0,741.0,26.0,9.0,0.0
233,1325,1232,38.0,1123.0,1025.0,45.0,996.0,"4,39E+12","9,72E+13",879.0,965.0,27.0,11.0,0.0
234,1235,1125,36.0,1210.0,1198.0,45.0,999.0,"3,76E+13","8,34E+12",789.0,258.0,28.0,12.0,0.0
235,1369,1299,48.0,1190.0,1095.0,16.0,985.0,"1,46E+13","9,00E+13",147.0,258.0,26.0,13.0,0.0
236,1245,1235,26.0,1158.0,1082.0,21.0,952.0,"1,94E+13","8,80E+13",369.0,265.0,28.0,16.0,0.0
237,1125,1098,56.0,1110.0,995.0,29.0,985.0,"2,91E+13","9,90E+13",456.0,369.0,30.0,15.0,0.0
238,852,785,21.0,845.0,835.0,36.0,802.0,"4,31E+12","9,60E+13",369.0,654.0,25.0,16.0,0.0
239,1025,962,45.0,845.0,865.0,25.0,836.0,"2,89E+13","9,66E+13",456.0,654.0,25.0,18.0,0.0
240,895,885,46.0,876.0,856.0,23.0,846.0,"2,69E+13","9,88E+13",632.0,546.0,24.0,19.0,0.0
241,1335,1255,65.0,1198.0,1089.0,54.0,1078.0,"4,96E+13","9,90E+13",125.0,321.0,36.0,18.0,0.0
242,784,754,24.0,743.0,654.0,56.0,640.0,"8,56E+13","9,79E+13",258.0,256.0,34.0,19.0,0.0
243,890,880,56.0,864.0,850.0,54.0,780.0,"6,35E+13","9,18E+13",265.0,235.0,54.0,20.0,0.0
244,995,985,52.0,950.0,940.0,25.0,850.0,"2,66E+13","9,04E+13",854.0,875.0,25.0,15.0,0.0
245,1032,962,25.0,940.0,890.0,23.0,750.0,"2,58E+13","8,43E+13",564.0,852.0,56.0,16.0,0.0
246,851,925,56.0,910.0,850.0,24.0,810.0,"2,82E+13","9,53E+13",789.0,896.0,52.0,14.0,0.0
247,1456,1489,45.0,1465.0,1430.0,48.0,1320.0,"3,36E+13","9,23E+13",564.0,236.0,58.0,16.0,0.0
248,1430,1340,16.0,1440.0,1420.0,60.0,1320.0,"4,23E+13","9,30E+13",258.0,336.0,60.0,17.0,0.0
249,1500,1490,25.0,1520.0,1450.0,56.0,1440.0,"3,86E+13","9,93E+13",325.0,456.0,45.0,18.0,0.0
250,1330,1220,48.0,1350.0,1250.0,85.0,1230.0,68,984,963.0,875.0,46.0,18.0,0.0
251,1236,1190,54.0,1250.0,1240.0,58.0,1238.0,"4,68E+13","9,98E+13",895.0,693.0,46.0,17.0,0.0
252,950,940,53.0,960.0,956.0,11.0,954.0,"1,15E+13","9,98E+12",258.0,369.0,43.0,14.0,0.0
253,1150,1130,56.0,1170.0,1158.0,13.0,1153.0,"1,12E+13","9,96E+13",321.0,456.0,48.0,17.0,0.0
254,1054,1051,58.0,1060.0,1056.0,15.0,1048.0,"1,42E+13","9,92E+13",485.0,785.0,38.0,18.0,0.0
255,852,845,45.0,870.0,860.0,16.0,855.0,,"9,94E+13",357.0,452.0,23.0,16.0,0.0
256,963,954,46.0,980.0,970.0,18.0,956.0,"1,86E+13","9,86E+13",486.0,62.0,24.0,15.0,0.0
257,975,964,34.0,1000.0,980.0,20.0,979.0,,"9,99E+13",246.0,624.0,26.0,14.0,0.0
258,556,612,33.0,656.0,640.0,21.0,633.0,328125,9890625,456.0,148.0,24.0,16.0,0.0
259,650,640,35.0,670.0,650.0,22.0,644.0,"3,38E+13","9,91E+13",369.0,546.0,25.0,17.0,0.0
260,1458,1440,36.0,1480.0,1475.0,23.0,1469.0,"1,56E+13","9,96E+13",157.0,269.0,26.0,18.0,0.0
261,1369,1330,37.0,1420.0,1390.0,25.0,1379.0,"1,80E+13","9,92E+13",659.0,748.0,27.0,19.0,0.0
262,1379,1369,39.0,1430.0,1399.0,26.0,1380.0,"1,86E+13","9,86E+13",265.0,325.0,28.0,20.0,0.0
263,1156,1140,40.0,1201.0,1200.0,27.0,1199.0,225,"9,99E+13",147.0,258.0,29.0,10.0,0.0
264,1087,1060,41.0,1101.0,1088.0,28.0,1077.0,"2,57E+13","9,90E+13",369.0,256.0,30.0,11.0,0.0
265,1254,1233,42.0,1302.0,1260.0,29.0,1240.0,"2,30E+13","9,84E+13",154.0,126.0,40.0,12.0,0.0
266,1178,1120,43.0,1292.0,1190.0,30.0,1180.0,"2,52E+13","9,92E+13",265.0,215.0,41.0,13.0,0.0
267,1180,1150,44.0,1205.0,1195.0,31.0,1185.0,"2,59E+13","9,92E+13",458.0,965.0,42.0,14.0,0.0
268,1232,1198,45.0,1254.0,1220.0,32.0,1210.0,"2,62E+13","9,92E+13",417.0,564.0,43.0,15.0,0.0
269,1245,1220,46.0,1260.0,1180.0,33.0,1178.0,"2,80E+13","9,98E+13",265.0,365.0,44.0,16.0,0.0
270,1265,1245,47.0,1270.0,1190.0,34.0,1178.0,"2,86E+13","9,90E+13",956.0,895.0,45.0,17.0,0.0
271,1045,1032,48.0,1102.0,1105.0,35.0,1100.0,"3,17E+13","9,95E+13",258.0,369.0,46.0,18.0,0.0
272,1456,1410,49.0,1469.0,1390.0,36.0,1350.0,"2,59E+12","9,71E+13",325.0,452.0,47.0,19.0,0.0
273,1250,1247,50.0,1302.0,1156.0,37.0,1140.0,"3,20E+13","9,86E+13",789.0,456.0,48.0,20.0,0.0
274,958,900,20.0,1010.0,950.0,38.0,940.0,4,"9,89E+13",965.0,123.0,49.0,1.0,0.0
275,999,950,21.0,1100.0,1000.0,39.0,998.0,39,998,369.0,258.0,50.0,2.0,0.0
276,854,840,22.0,910.0,900.0,40.0,860.0,"4,44E+13","9,56E+13",265.0,418.0,30.0,3.0,0.0
277,905,880,23.0,930.0,950.0,41.0,939.0,"4,32E+13","9,88E+13",958.0,589.0,31.0,4.0,0.0
278,1021,998,24.0,1102.0,1150.0,42.0,1140.0,"3,65E+13","9,91E+13",258.0,963.0,32.0,5.0,0.0
279,1253,1110,25.0,1300.0,1105.0,43.0,1098.0,"3,89E+13","9,94E+13",852.0,956.0,33.0,1.0,0.0
280,1456,1236,26.0,1500.0,1210.0,44.0,1206.0,"3,64E+13","9,97E+13",789.0,456.0,34.0,2.0,0.0
281,1502,1485,27.0,1550.0,1450.0,45.0,1440.0,"3,10E+13","9,93E+13",854.0,654.0,35.0,3.0,0.0
282,1490,1470,28.0,1550.0,1440.0,46.0,1430.0,"3,19E+13","9,93E+13",478.0,369.0,36.0,4.0,0.0
283,1230,1235,29.0,1356.0,1260.0,47.0,1250.0,"3,73E+13","9,92E+13",236.0,235.0,37.0,5.0,0.0
284,789,770,30.0,800.0,760.0,48.0,740.0,"6,32E+13","9,74E+13",125.0,215.0,39.0,2.0,0.0
285,852,800,31.0,900.0,780.0,50.0,750.0,"6,41E+13","9,62E+13",147.0,214.0,40.0,1.0,0.0
286,765,740,32.0,850.0,802.0,20.0,799.0,"2,49E+13","9,96E+13",236.0,456.0,41.0,3.0,0.0
287,856,810,33.0,900.0,789.0,31.0,779.0,"3,93E+13","9,87E+12",245.0,246.0,12.0,4.0,0.0
288,1235,1200,34.0,1200.0,1250.0,21.0,1520.0,168,1216,236.0,256.0,13.0,5.0,0.0
289,1456,1430,35.0,1230.0,1330.0,32.0,1310.0,"2,41E+12","9,85E+13",745.0,258.0,14.0,1.0,0.0
290,1110,1080,36.0,1602.0,1250.0,33.0,1240.0,264,992,741.0,2564.0,12.0,18.0,0.0
291,1230,1202,37.0,1203.0,1205.0,34.0,1198.0,"2,82E+13","9,94E+13",564.0,245.0,13.0,19.0,0.0
292,1150,1050,38.0,1245.0,1044.0,35.0,1035.0,"3,35E+13","9,91E+13",326.0,125.0,14.0,20.0,0.0
293,1520,1025,40.0,1256.0,1025.0,36.0,1023.0,"3,51E+13","9,98E+12",236.0,147.0,15.0,18.0,0.0
294,1562,1452,41.0,1365.0,1402.0,35.0,1325.0,"2,50E+13","9,45E+13",145.0,321.0,16.0,16.0,0.0
295,1560,1450,17.0,1396.0,1440.0,36.0,1460.0,25,"1,01E+13",123.0,456.0,17.0,17.0,0.0
296,1230,1201,18.0,1102.0,1099.0,37.0,1088.0,"3,37E+13","9,90E+13",236.0,456.0,18.0,15.0,0.0
297,1256,1235,19.0,1189.0,1026.0,38.0,1058.0,"3,70E+13","1,03E+13",254.0,456.0,19.0,16.0,0.0
298,1325,1299,20.0,1250.0,1102.0,39.0,1025.0,"3,54E+13","9,30E+13",145.0,125.0,20.0,17.0,0.0
299,1440,1320,25.0,1300.0,1290.0,40.0,1109.0,"3,10E+13","8,60E+13",236.0,123.0,25.0,14.0,0.0
300,1465,1420,26.0,1298.0,1289.0,25.0,1200.0,"1,94E+13","9,31E+13",125.0,456.0,26.0,15.0,0.0
301,1582,1652,52.0,1489.0,1450.0,58.0,1440.0,4,"9,93E+13",455.0,789.0,30.0,16.0,0.0
302,1600,1670,56.0,1450.0,1430.0,38.0,1398.0,"2,66E+13","9,78E+13",258.0,369.0,31.0,17.0,0.0
303,1854,1985,58.0,1489.0,1450.0,45.0,1420.0,"3,10E+13","9,79E+13",235.0,456.0,33.0,18.0,0.0
304,1320,1450,54.0,1492.0,1436.0,46.0,1410.0,"3,20E+13","9,82E+13",456.0,258.0,35.0,19.0,0.0
305,1850,1950,56.0,1480.0,1450.0,46.0,1420.0,"3,17E+13","9,79E+13",145.0,458.0,36.0,20.0,0.0
306,1456,1506,54.0,1365.0,1340.0,36.0,1330.0,"2,69E+13","9,93E+13",487.0,985.0,37.0,11.0,0.0
307,1564,1600,55.0,1450.0,1400.0,37.0,1398.0,"2,64E+13","9,99E+13",963.0,458.0,38.0,12.0,0.0
308,1465,1490,56.0,1390.0,1350.0,38.0,1330.0,"2,81E+13","9,85E+13",852.0,547.0,39.0,14.0,0.0
309,1470,1500,57.0,1450.0,1400.0,39.0,1390.0,"2,79E+13","9,93E+13",365.0,458.0,40.0,15.0,0.0
310,1500,1600,25.0,1485.0,1441.0,40.0,1420.0,"2,78E+13","9,85E+12",254.0,256.0,41.0,16.0,0.0
311,1587,1590,26.0,1456.0,1435.0,41.0,1422.0,"2,86E+13","9,91E+13",251.0,253.0,42.0,17.0,0.0
312,1545,1550,28.0,1350.0,1330.0,42.0,1320.0,"3,16E+13","9,92E+13",412.0,214.0,43.0,18.0,0.0
313,1620,1752,29.0,1400.0,1399.0,43.0,1380.0,"3,07E+13","9,86E+13",278.0,365.0,44.0,19.0,0.0
314,1750,1850,30.0,1500.0,1498.0,45.0,1501.0,"3,00E+13","1,00E+12",265.0,256.0,45.0,20.0,0.0
315,1980,1990,31.0,1450.0,1420.0,46.0,1410.0,"3,24E+13","9,93E+13",241.0,789.0,46.0,19.0,0.0
316,1250,1350,32.0,1480.0,1450.0,47.0,1430.0,"3,24E+13","9,86E+13",458.0,654.0,47.0,20.0,0.0
317,1789,1897,33.0,1350.0,1330.0,48.0,1420.0,"3,61E+12","1,07E+13",457.0,124.0,48.0,15.0,0.0
318,1850,1840,34.0,1480.0,1450.0,49.0,1410.0,"3,38E+13","9,72E+13",458.0,123.0,49.0,16.0,0.0
319,1750,1824,35.0,1450.0,1425.0,50.0,1380.0,"3,51E+13","9,68E+13",546.0,542.0,45.0,14.0,0.0
320,1652,1550,36.0,1430.0,1420.0,37.0,1410.0,"2,61E+13","9,93E+13",789.0,987.0,46.0,12.0,0.0
321,1580,1650,37.0,1480.0,1450.0,38.0,1440.0,"2,62E+13","9,93E+13",456.0,564.0,47.0,13.0,0.0
322,1850,1950,38.0,1450.0,1400.0,39.0,1390.0,"2,79E+13","9,93E+13",145.0,156.0,48.0,14.0,0.0
323,1950,1900,39.0,1400.0,1398.0,45.0,1365.0,"3,22E+13","9,76E+13",456.0,654.0,49.0,15.0,0.0
324,1220,1350,45.0,1250.0,1450.0,46.0,1421.0,"3,17E+13",98,214.0,236.0,50.0,16.0,0.0
325,1780,1850,46.0,1564.0,1520.0,47.0,1498.0,"3,09E+13","9,86E+13",654.0,546.0,41.0,17.0,0.0
326,1850,1800,47.0,1489.0,1472.0,48.0,1460.0,"3,26E+13","9,92E+13",546.0,465.0,42.0,18.0,0.0
327,1950,1900,48.0,1460.0,1450.0,49.0,1440.0,"3,38E+13","9,93E+13",541.0,457.0,43.0,19.0,0.0
328,1482,1582,45.0,1160.0,1006.0,224.0,965.0,,,290.0,290.0,40.0,15.0,0.0
329,1520,1565,46.0,1430.0,1420.0,36.0,1410.0,"2,54E+13","9,93E+13",256.0,325.0,46.0,14.0,0.0
330,1650,1750,47.0,1450.0,1420.0,37.0,1410.0,"2,61E+13","9,93E+13",325.0,215.0,47.0,10.0,0.0
331,1850,1950,48.0,1425.0,1410.0,38.0,1390.0,"2,70E+13","9,86E+13",789.0,987.0,48.0,11.0,0.0
332,1452,1542,49.0,1365.0,1340.0,39.0,1330.0,"2,91E+12","9,93E+13",875.0,575.0,49.0,12.0,0.0
333,1564,1654,38.0,1450.0,1400.0,54.0,1390.0,"3,86E+13","9,93E+13",254.0,546.0,25.0,13.0,0.0
334,1254,1350,39.0,1460.0,1400.0,56.0,1380.0,4,"9,86E+13",245.0,254.0,26.0,14.0,0.0
335,1354,1556,40.0,1396.0,1350.0,57.0,1340.0,"4,22E+13","9,93E+13",654.0,546.0,27.0,15.0,0.0
336,1698,1769,41.0,1450.0,1436.0,40.0,1420.0,"2,79E+13","9,89E+13",548.0,854.0,28.0,16.0,0.0
337,1769,1850,42.0,1365.0,1350.0,41.0,1340.0,"3,04E+12","9,93E+13",365.0,325.0,30.0,18.0,0.0
338,1850,1958,43.0,1378.0,1352.0,42.0,1345.0,"3,11E+13","9,95E+12",256.0,652.0,31.0,19.0,0.0
339,1654,1765,44.0,1458.0,1440.0,43.0,1435.0,"2,99E+13","9,97E+13",698.0,985.0,32.0,20.0,0.0
340,1582,1685,45.0,1460.0,1408.0,45.0,1398.0,"3,20E+13","9,93E+13",214.0,415.0,33.0,11.0,0.0
341,1235,1350,46.0,1425.0,1410.0,46.0,1369.0,"3,26E+13","9,71E+12",265.0,698.0,34.0,12.0,0.0
342,1365,1470,47.0,1436.0,1420.0,47.0,1398.0,"3,31E+13","9,85E+13",654.0,256.0,21.0,3.0,0.0
343,1450,1550,48.0,1469.0,1450.0,48.0,1440.0,"3,31E+13","9,93E+13",456.0,258.0,22.0,14.0,0.0
344,1526,1630,66.0,785.0,452.0,26.0,430.0,"5,75E+13","9,51E+13",23.0,8.0,25.0,12.0,0.0
345,-30,1234,54.0,456.0,200.0,35.0,195.0,175,975,54.0,7.0,24.0,12.0,0.0
346,1050,1080,55.0,489.0,203.0,35.0,165.0,"1,72E+13","8,13E+12",52.0,9.0,35.0,13.0,0.0
347,1565,1589,65.0,568.0,460.0,26.0,420.0,"5,65E+13","9,13E+13",53.0,8.0,36.0,15.0,0.0
348,1235,1564,25.0,859.0,456.0,36.0,423.0,"7,89E+13","9,28E+13",42.0,9.0,24.0,14.0,0.0
349,1236,1325,36.0,678.0,356.0,34.0,350.0,"9,55E+13","9,83E+13",35.0,96.0,24.0,9.0,0.0
350,1232,1652,45.0,598.0,256.0,26.0,243.0,1015625,94921875,52.0,89.0,45.0,8.0,0.0
351,1451,1654,56.0,657.0,356.0,35.0,321.0,"9,83E+13","9,02E+13",42.0,89.0,46.0,16.0,0.0
352,1654,1789,65.0,859.0,456.0,34.0,426.0,"7,46E+13","9,34E+13",53.0,74.0,41.0,15.0,0.0
353,1245,1654,32.0,654.0,321.0,36.0,310.0,"1,12E+13","9,66E+13",51.0,85.0,35.0,14.0,0.0
354,1124,1235,52.0,587.0,356.0,45.0,324.0,"1,26E+13","9,10E+13",42.0,96.0,38.0,12.0,0.0
355,1965,1654,63.0,526.0,321.0,25.0,311.0,"7,79E+13","9,69E+13",55.0,75.0,39.0,13.0,0.0
356,1547,1987,41.0,1354.0,750.0,35.0,659.0,"4,67E+13","8,79E+13",51.0,86.0,34.0,12.0,0.0
357,1895,1999,52.0,1456.0,700.0,26.0,680.0,"3,71E+13","9,71E+13",42.0,95.0,37.0,8.0,0.0
358,1365,1456,63.0,542.0,256.0,33.0,235.0,12890625,91796875,41.0,74.0,28.0,9.0,0.0
359,1269,1356,56.0,1453.0,652.0,36.0,620.0,"5,52E+12","9,51E+13",43.0,102.0,26.0,7.0,0.0
360,1248,1564,54.0,987.0,456.0,35.0,432.0,"7,68E+13","9,47E+13",52.0,132.0,37.0,15.0,0.0
361,1569,1695,54.0,568.0,253.0,32.0,241.0,"1,26E+13","9,53E+13",63.0,125.0,28.0,12.0,0.0
362,1854,1965,63.0,596.0,256.0,31.0,236.0,12109375,921875,42.0,165.0,54.0,13.0,0.0
363,1654,1987,56.0,587.0,289.0,45.0,269.0,"1,56E+13","9,31E+13",53.0,145.0,53.0,14.0,0.0
364,1235,1356,45.0,458.0,246.0,42.0,231.0,"1,71E+13","9,39E+12",62.0,198.0,53.0,13.0,0.0
365,1654,1856,69.0,769.0,350.0,35.0,342.0,1,"9,77E+13",54.0,136.0,56.0,12.0,0.0
366,1223,1355,25.0,958.0,850.0,32.0,750.0,"3,76E+13","8,82E+13",52.0,105.0,58.0,11.0,0.0
367,1451,1555,36.0,698.0,564.0,31.0,520.0,"5,50E+13","9,22E+13",65.0,132.0,32.0,10.0,0.0
368,1754,1654,31.0,879.0,423.0,33.0,398.0,"7,80E+13","9,41E+13",63.0,165.0,21.0,10.0,0.0
369,1695,1672,25.0,568.0,350.0,45.0,326.0,"1,29E+13","9,31E+13",54.0,124.0,22.0,12.0,0.0
370,1253,1286,65.0,569.0,321.0,42.0,311.0,"1,31E+13","9,69E+13",61.0,135.0,16.0,15.0,0.0
371,1896,1995,45.0,845.0,423.0,44.0,421.0,"1,04E+13","9,95E+13",54.0,126.0,24.0,14.0,0.0
372,1456,1566,15.0,687.0,325.0,41.0,312.0,"1,26E+13",96,43.0,102.0,25.0,28.0,0.0
373,1985,1999,16.0,869.0,423.0,46.0,410.0,"1,09E+13","9,69E+13",32.0,103.0,33.0,9.0,0.0
374,1554,1666,24.0,589.0,234.0,47.0,210.0,"2,01E+12","8,97E+12",54.0,156.0,44.0,7.0,0.0
375,1665,1689,53.0,987.0,456.0,42.0,321.0,"9,21E+13","7,04E+13",56.0,145.0,42.0,5.0,0.0
376,1478,1563,65.0,689.0,254.0,43.0,210.0,"1,69E+13","8,27E+13",54.0,198.0,41.0,12.0,0.0
377,1998,1999,34.0,1058.0,500.0,45.0,459.0,9,918,42.0,175.0,56.0,9.0,0.0
378,1887,1987,38.0,1069.0,524.0,38.0,501.0,"7,25E+13","9,56E+13",34.0,165.0,32.0,11.0,0.0
379,1888,1965,39.0,1289.0,621.0,34.0,623.0,"5,48E+12","1,00E+13",42.0,123.0,60.0,13.0,0.0
380,1997,1998,34.0,1356.0,1000.0,49.0,900.0,49,9,42.0,102.0,72.0,12.0,0.0
381,1632,1765,54.0,1254.0,625.0,48.0,562.0,768,8992,52.0,106.0,45.0,14.0,1.0
382,1322,1456,65.0,1325.0,623.0,45.0,614.0,"7,22E+12","9,86E+13",53.0,125.0,65.0,12.0,0.0
383,1622,1744,18.0,1364.0,623.0,46.0,600.0,"7,38E+13","9,63E+13",51.0,156.0,24.0,12.0,0.0
384,1489,1564,78.0,985.0,425.0,42.0,859.0,"9,88E+13","2,02E+13",43.0,153.0,27.0,13.0,0.0
385,1654,1546,49.0,968.0,450.0,43.0,963.0,"9,56E+13",214,62.0,145.0,54.0,11.0,0.0
386,1596,1645,50.0,974.0,453.0,35.0,965.0,"7,73E+13","2,13E+13",52.0,169.0,54.0,10.0,0.0
387,1365,1456,45.0,1045.0,521.0,36.0,501.0,"6,91E+13","9,62E+12",42.0,102.0,35.0,14.0,0.0
388,1895,1965,45.0,1065.0,532.0,38.0,523.0,"7,14E+13","9,83E+13",52.0,124.0,65.0,9.0,0.0
389,1489,1545,68.0,1235.0,563.0,39.0,523.0,"6,93E+13","9,29E+13",53.0,165.0,24.0,8.0,0.0
390,1459,1658,59.0,1345.0,623.0,34.0,620.0,"5,46E+13","9,95E+13",51.0,145.0,35.0,12.0,0.0
391,1896,1965,57.0,1265.0,523.0,37.0,511.0,"7,07E+12","9,77E+13",456.0,125.0,26.0,10.0,0.0
392,1654,1987,24.0,1333.0,623.0,45.0,599.0,"7,22E+12","9,61E+13",524.0,123.0,57.0,12.0,0.0
393,1225,1356,65.0,1345.0,452.0,49.0,444.0,"1,08E+13","9,82E+13",634.0,103.0,48.0,11.0,0.0
394,1965,1984,14.0,1023.0,654.0,46.0,632.0,"7,03E+13","9,66E+13",512.0,165.0,46.0,13.0,0.0
395,1658,1689,43.0,1002.0,354.0,47.0,326.0,"1,33E+13","9,21E+13",534.0,123.0,57.0,14.0,0.0
396,1655,1688,52.0,1032.0,652.0,36.0,623.0,"5,52E+12","9,56E+13",534.0,145.0,68.0,14.0,0.0
397,1965,1968,62.0,1065.0,625.0,39.0,600.0,624,96,514.0,165.0,25.0,12.0,0.0
398,1356,1456,85.0,1003.0,456.0,38.0,423.0,"8,33E+13","9,28E+13",531.0,126.0,69.0,10.0,0.0
399,1998,1999,64.0,1269.0,563.0,38.0,542.0,"6,75E+13","9,63E+13",621.0,123.0,54.0,11.0,0.0
400,1452,1564,54.0,1365.0,546.0,39.0,526.0,"7,14E+13","9,63E+13",423.0,156.0,35.0,9.0,0.0
401,1654,1489,25.0,1456.0,500.0,54.0,480.0,108,96,0.0,186.0,24.0,7.0,0.0
402,1325,1564,36.0,1324.0,456.0,36.0,423.0,"7,89E+13","9,28E+13",52.0,11.0,26.0,15.0,0.0
403,1665,1664,31.0,1236.0,623.0,45.0,600.0,"7,22E+12","9,63E+13",53.0,15.0,40.0,12.0,0.0
404,1165,1965,25.0,1254.0,562.0,47.0,523.0,"8,36E+13","9,31E+13",42.0,12.0,10.0,13.0,0.0
405,1694,987,65.0,1125.0,564.0,42.0,541.0,"7,45E+13","9,59E+13",35.0,13.0,15.0,14.0,0.0
406,1325,1265,45.0,1224.0,589.0,43.0,596.0,"7,30E+13","1,01E+13",52.0,12.0,54.0,13.0,0.0
407,1986,-5,15.0,1663.0,564.0,45.0,521.0,"7,98E+13","9,24E+13",42.0,12.0,55.0,12.0,0.0
408,1345,1965,16.0,1552.0,546.0,38.0,521.0,"6,96E+12","9,54E+13",53.0,96.0,15.0,11.0,0.0
409,1965,1655,24.0,1203.0,622.0,34.0,610.0,"5,47E+13","9,81E+13",51.0,89.0,23.0,10.0,0.0
410,1547,1456,53.0,1032.0,523.0,49.0,510.0,"9,37E+13","9,75E+13",42.0,89.0,58.0,10.0,0.0
411,1432,1235,65.0,1056.0,450.0,48.0,421.0,"1,07E+13","9,36E+13",55.0,74.0,23.0,12.0,0.0
412,1965,1896,34.0,1012.0,564.0,45.0,542.0,"7,98E+13","9,61E+13",51.0,85.0,13.0,15.0,0.0
413,1235,1241,38.0,1011.0,562.0,46.0,521.0,"8,19E+13","9,27E+12",42.0,96.0,16.0,14.0,0.0
414,966,1021,55.0,1102.0,456.0,42.0,412.0,"9,21E+13","9,04E+13",41.0,75.0,35.0,11.0,0.0
415,985,1203,48.0,1032.0,498.0,43.0,450.0,"8,63E+13","9,04E+13",43.0,86.0,13.0,12.0,0.0
416,1569,1423,65.0,1002.0,456.0,35.0,421.0,"7,68E+13","9,23E+13",52.0,95.0,32.0,13.0,0.0
417,856,785,25.0,1230.0,658.0,36.0,564.0,"5,47E+13","8,57E+13",63.0,74.0,15.0,16.0,0.0
418,1456,1356,36.0,1012.0,754.0,38.0,658.0,"5,04E+13","8,73E+13",42.0,102.0,18.0,15.0,0.0
419,1689,1985,45.0,1045.0,654.0,39.0,623.0,"5,96E+13","9,53E+12",53.0,132.0,19.0,16.0,0.0
420,1357,1456,56.0,1025.0,623.0,34.0,601.0,"5,46E+13","9,65E+13",62.0,125.0,25.0,18.0,0.0
421,1774,1894,65.0,1014.0,632.0,37.0,635.0,"5,85E+13","1,00E+12",54.0,165.0,23.0,19.0,0.0
422,1655,1956,32.0,1000.0,653.0,45.0,621.0,"6,89E+13","9,51E+12",478.0,145.0,29.0,18.0,0.0
423,956,1001,52.0,985.0,568.0,54.0,521.0,"9,51E+13","9,17E+13",236.0,198.0,26.0,19.0,0.0
424,965,1021,63.0,968.0,594.0,56.0,563.0,"9,43E+13","9,48E+13",125.0,136.0,42.0,20.0,0.0
425,856,956,41.0,952.0,748.0,57.0,654.0,"7,62E+12","8,74E+13",147.0,105.0,45.0,15.0,0.0
426,745,854,52.0,974.0,759.0,40.0,772.0,"5,27E+12","1,02E+13",236.0,132.0,41.0,16.0,0.0
427,1165,1123,63.0,963.0,748.0,41.0,732.0,"5,48E+13","9,79E+13",245.0,165.0,42.0,14.0,0.0
428,1669,1456,56.0,952.0,765.0,42.0,741.0,"5,49E+13","9,69E+13",236.0,124.0,43.0,16.0,0.0
429,1564,1654,54.0,985.0,749.0,43.0,723.0,"5,74E+13","9,65E+12",745.0,135.0,45.0,17.0,0.0
430,1694,1785,65.0,964.0,725.0,45.0,714.0,"6,21E+13","9,85E+12",741.0,126.0,46.0,18.0,0.0
431,1598,1256,55.0,974.0,746.0,46.0,721.0,"6,17E+13","9,66E+13",564.0,102.0,47.0,18.0,0.0
432,1499,1564,57.0,942.0,712.0,47.0,701.0,"6,60E+13","9,85E+13",326.0,103.0,48.0,12.0,0.0
433,1325,1456,59.0,1022.0,759.0,48.0,752.0,"6,32E+13","9,91E+13",236.0,156.0,49.0,4.0,0.0
434,1664,1564,87.0,1033.0,625.0,26.0,632.0,416,10112,145.0,145.0,42.0,10.0,0.0
435,1694,1565,56.0,1044.0,546.0,35.0,521.0,"6,41E+13","9,54E+13",123.0,198.0,45.0,19.0,0.0
436,1994,1896,58.0,1002.0,530.0,35.0,512.0,"6,60E+13","9,66E+13",236.0,175.0,46.0,17.0,0.0
437,1695,1689,59.0,1003.0,524.0,26.0,501.0,"4,96E+13","9,56E+13",254.0,165.0,43.0,5.0,0.0
438,1321,1456,57.0,1020.0,522.0,36.0,511.0,"6,90E+13","9,79E+13",145.0,123.0,48.0,6.0,0.0
439,1231,1564,24.0,1302.0,533.0,34.0,510.0,"6,38E+13","9,57E+13",236.0,102.0,42.0,8.0,0.0
440,956,895,65.0,1456.0,511.0,26.0,501.0,"5,09E+13","9,80E+13",125.0,106.0,49.0,14.0,0.0
441,865,789,14.0,984.0,564.0,35.0,523.0,"6,21E+13","9,27E+13",455.0,125.0,48.0,11.0,0.0
442,789,740,43.0,855.0,598.0,34.0,587.0,"5,69E+12","9,82E+13",564.0,156.0,46.0,9.0,0.0
